review_id,listing_id,user_id,review_text
R02298,L0485,U0093,Location is convenient but the apartment felt a bit dated. Seaport has great restaurants though which made up for it.
R02299,L0485,U0223,Spacious and well-maintained. Walking distance to Haymarket and several great restaurants. Highly recommend for anyone visiting Boston.
R02300,L0485,U0067,This was our second time booking this place and it was just as great. Love the Seaport area.
R02301,L0485,U0067,The listing description was misleading. Said walking distance to Faneuil Hall but it was over 30 minutes on foot.
R02302,L0485,U0067,Beautiful apartment in a great part of Boston. The host thought of everything. Five stars all around.
R02303,L0485,U0093,Beautiful apartment in a great part of Boston. The host thought of everything. Five stars all around.
R02304,L0486,U0107,Host was unresponsive when we had an issue with the lock. Took over 4 hours to resolve. Frustrating experience.
R02305,L0486,U0100,Super cozy place with all the amenities you could want. Allston is such a fun area to explore.
R02306,L0486,U0085,Location is convenient but the apartment felt a bit dated. Allston has great restaurants though which made up for it.
R02307,L0486,U0249,Disappointing stay. The listing photos made it look much bigger than it actually is. Far from Newbury Street.
R02308,L0486,U0063,"Wonderful host, beautiful space in Allston. Loved having Pool available. Will be back!"
R02309,L0486,U0107,Perfect for our group trip. Close to Newbury Street and the host was incredibly responsive. Highly recommend.
R02310,L0487,U0204,Good location near 14th St-Union Sq but the apartment was smaller than expected. The Gym access was nice though.
R02311,L0487,U0204,Super cozy place with all the amenities you could want. Upper West Side is such a fun area to explore.
R02312,L0487,U0120,The place was clean and functional. Not as close to High Line as I expected but transit was accessible.
R02313,L0487,U0204,Super cozy place with all the amenities you could want. Upper West Side is such a fun area to explore.
R02314,L0487,U0204,One of the best Airbnbs we have stayed at. The location near 14th St-Union Sq made getting around so easy.
R02315,L0487,U0120,Beautiful apartment in a great part of New York. The host thought of everything. Five stars all around.
R02316,L0487,U0120,This was our second time booking this place and it was just as great. Love the Upper West Side area.
R02317,L0488,U0053,"Wonderful host, beautiful space in Gold Coast. Loved having Washer available. Will be back!"
R02318,L0488,U0198,Fantastic place for a romantic getaway. The Washer was a highlight and the neighborhood felt very safe.
R02319,L0488,U0043,The listing description was misleading. Said walking distance to Millennium Park but it was over 30 minutes on foot.
R02320,L0489,U0158,Average Airbnb experience. Clean and safe area in Upper West Side. Nothing special but nothing bad either.
R02321,L0489,U0158,"Great location, just 10 minutes from Union Square. The Hair dryer was a huge plus. Would definitely stay here again!"
R02322,L0489,U0189,Amazing stay! We could walk to High Line in under 15 minutes. The apartment had everything we needed.
R02323,L0489,U0168,This was our second time booking this place and it was just as great. Love the Upper West Side area.
R02324,L0489,U0189,Pretty good overall. Close to Union Square which was essential. Would have liked more kitchen supplies.
R02325,L0490,U0244,Spacious and well-maintained. Walking distance to North Station and several great restaurants. Highly recommend for anyone visiting Boston.
R02326,L0490,U0073,Couldn't have asked for a better stay. The Washer was perfect and MIT Campus was right around the corner.
R02327,L0490,U0073,Location is convenient but the apartment felt a bit dated. Fenway-Kenmore has great restaurants though which made up for it.
R02328,L0490,U0244,Good location near North Station but the apartment was smaller than expected. The Washer was nice though.
R02329,L0490,U0073,"Exactly as described. Clean, spacious, and the Washer was a nice touch. Great value for Boston."
R02330,L0490,U0244,One of the best Airbnbs we have stayed at. The location near North Station made getting around so easy.
R02331,L0491,U0040,Location is convenient but the apartment felt a bit dated. SOMA has great restaurants though which made up for it.
R02332,L0491,U0040,Pretty good overall. Close to 16th St Mission BART which was essential. Would have liked more kitchen supplies.
R02333,L0491,U0040,The place was clean and functional. Not as close to Alcatraz Island Ferry as I expected but transit was accessible.
R02334,L0491,U0198,Had issues with cleanliness. Found the kitchen poorly stocked and the Iron was not working properly.
R02335,L0491,U0162,Stayed here for a week and loved every minute. SOMA has so much character. Great coffee shops nearby.
R02336,L0491,U0021,Decent stay overall. SOMA is a great area but the listing could use some updating. Still decent value.
R02337,L0492,U0246,Loved this place! The neighborhood (North Beach) was vibrant and walkable. Pet friendly made the stay so comfortable.
R02338,L0492,U0246,Fantastic place for a business getaway. The Pet friendly was a highlight and the neighborhood felt very safe.
R02339,L0492,U0081,Beautiful apartment in a great part of San Francisco. The host thought of everything. Five stars all around.
R02340,L0492,U0246,Pretty good overall. Close to 16th St Mission BART which was essential. Would have liked more kitchen supplies.
R02341,L0493,U0088,Stayed here for a week and loved every minute. Midtown has so much character. Great coffee shops nearby.
R02342,L0493,U0220,Fantastic place for a leisure getaway. The EV charger was a highlight and the neighborhood felt very safe.
R02343,L0493,U0052,Pretty good overall. Close to Coconut Grove Metrorail which was essential. Would have liked more kitchen supplies.
R02344,L0493,U0052,Perfect for our leisure trip. Close to Bayside Marketplace and the host was incredibly responsive. Highly recommend.
R02345,L0494,U0011,"Great location, just 15 minutes from Harvard. The Hair dryer was a huge plus. Would definitely stay here again!"
R02346,L0494,U0011,"Wonderful host, beautiful space in Charlestown. Loved having Hair dryer available. Will be back!"
R02347,L0494,U0220,Super cozy place with all the amenities you could want. Charlestown is such a fun area to explore.
R02348,L0494,U0011,Location is convenient but the apartment felt a bit dated. Charlestown has great restaurants though which made up for it.
R02349,L0495,U0175,The EV charger was great but the bathroom could use some work. Neighborhood is lively which is a plus and a minus.
R02350,L0495,U0175,The place was clean and functional. Not as close to Pier 39 as I expected but transit was accessible.
R02351,L0495,U0175,"Noisy, cramped, and overpriced. I expected much better based on the reviews. Would not book again."
R02352,L0495,U0175,This was our second time booking this place and it was just as great. Love the Sunset District area.
R02353,L0496,U0203,Pretty good overall. Close to Balboa Park BART which was essential. Would have liked more kitchen supplies.
R02354,L0496,U0203,"Wonderful host, beautiful space in Nob Hill. Loved having Washer available. Will be back!"
R02355,L0496,U0188,The space was immaculate and the location is unbeatable. Easy access to Lombard Street and great local dining.
R02356,L0496,U0246,The place was clean and functional. Not as close to Lombard Street as I expected but transit was accessible.
R02357,L0496,U0188,Perfect for our group trip. Close to Lombard Street and the host was incredibly responsive. Highly recommend.
R02358,L0496,U0188,Disappointing stay. The listing photos made it look much bigger than it actually is. Far from Lombard Street.
R02359,L0496,U0203,"Great location, just 7 minutes from Balboa Park BART. The Washer was a huge plus. Would definitely stay here again!"
R02360,L0497,U0218,One of the best Airbnbs we have stayed at. The location near Belmont L made getting around so easy.
R02361,L0497,U0218,Loved this place! The neighborhood (Gold Coast) was vibrant and walkable. Washer made the stay so comfortable.
R02362,L0497,U0218,Decent stay overall. Gold Coast is a great area but the listing could use some updating. Still decent value.
R02363,L0497,U0218,"Wonderful host, beautiful space in Gold Coast. Loved having Washer available. Will be back!"
R02364,L0497,U0218,Not worth the price for Chicago. The Washer was broken and it took days to get a response from the host.
R02365,L0498,U0067,Spacious and well-maintained. Walking distance to Belmont L and several great restaurants. Highly recommend for anyone visiting Chicago.
R02366,L0498,U0183,"Great location, just 8 minutes from Belmont L. The Workspace was a huge plus. Would definitely stay here again!"
R02367,L0498,U0249,Amazing stay! We could walk to Museum of Science and Industry in under 15 minutes. The apartment had everything we needed.
R02368,L0498,U0172,Too far from public transit. The walk to Belmont L was much longer than the listing claimed.
R02369,L0498,U0136,"Great location, just 8 minutes from Belmont L. The Workspace was a huge plus. Would definitely stay here again!"
R02370,L0498,U0094,Average Airbnb experience. Clean and safe area in Loop. Nothing special but nothing bad either.
R02371,L0499,U0099,Beautiful apartment in a great part of Chicago. The host thought of everything. Five stars all around.
R02372,L0499,U0006,"Wonderful host, beautiful space in Hyde Park. Loved having Smoke alarm available. Will be back!"
R02373,L0499,U0229,This was our second time booking this place and it was just as great. Love the Hyde Park area.
R02374,L0499,U0006,The neighborhood (Hyde Park) did not feel safe at night. Would not recommend for families.
R02375,L0499,U0006,"Exactly as described. Clean, spacious, and the Smoke alarm was a nice touch. Great value for Chicago."
R02376,L0499,U0127,Perfect for our leisure trip. Close to Chicago Riverwalk and the host was incredibly responsive. Highly recommend.
R02377,L0499,U0008,"Wonderful host, beautiful space in Hyde Park. Loved having Smoke alarm available. Will be back!"
R02378,L0500,U0017,"Wonderful host, beautiful space in Back Bay. Loved having TV available. Will be back!"
R02379,L0500,U0224,Nice host and good communication. The space itself was okay but not extraordinary for the price in Boston.
R02380,L0500,U0067,Perfect for our leisure trip. Close to Boston Public Garden and the host was incredibly responsive. Highly recommend.
R02381,L0500,U0224,Spacious and well-maintained. Walking distance to South Station and several great restaurants. Highly recommend for anyone visiting Boston.
R02382,L0500,U0103,Solid place to stay for the price. Getting to Boston Public Garden took longer than expected but otherwise no complaints.
R02383,L0501,U0067,"Great location, just 12 minutes from Lexington Ave/59th St. The Fire extinguisher was a huge plus. Would definitely stay here again!"
R02384,L0501,U0233,Beautiful apartment in a great part of New York. The host thought of everything. Five stars all around.
R02385,L0502,U0223,Pretty good overall. Close to Brickell Metrorail which was essential. Would have liked more kitchen supplies.
R02386,L0502,U0127,Solid place to stay for the price. Getting to Vizcaya Museum took longer than expected but otherwise no complaints.
R02387,L0503,U0028,"Great location, just 3 minutes from Vizcaya Metrorail. The Pool was a huge plus. Would definitely stay here again!"
R02388,L0503,U0028,Super cozy place with all the amenities you could want. Design District is such a fun area to explore.
R02389,L0503,U0028,Couldn't have asked for a better stay. The Pool was perfect and Key Biscayne Beach was right around the corner.
R02390,L0503,U0028,Super cozy place with all the amenities you could want. Design District is such a fun area to explore.
R02391,L0503,U0028,Not worth the price for Miami. The Pool was broken and it took days to get a response from the host.
R02392,L0503,U0028,Not worth the price for Miami. The Pool was broken and it took days to get a response from the host.
R02393,L0504,U0217,One of the best Airbnbs we have stayed at. The location near South Station made getting around so easy.
R02394,L0504,U0217,Perfect for our business trip. Close to Museum of Fine Arts and the host was incredibly responsive. Highly recommend.
R02395,L0504,U0035,"Great location, just 8 minutes from South Station. The Workspace was a huge plus. Would definitely stay here again!"
R02396,L0504,U0245,"Wonderful host, beautiful space in Charlestown. Loved having Workspace available. Will be back!"
R02397,L0504,U0185,Host was unresponsive when we had an issue with the lock. Took over 4 hours to resolve. Frustrating experience.
R02398,L0504,U0035,"Exactly as described. Clean, spacious, and the Workspace was a nice touch. Great value for Boston."
R02399,L0504,U0185,"Wonderful host, beautiful space in Charlestown. Loved having Workspace available. Will be back!"
R02400,L0505,U0096,Couldn't have asked for a better stay. The WiFi was perfect and Lincoln Park Zoo was right around the corner.
R02401,L0505,U0096,The space was immaculate and the location is unbeatable. Easy access to Lincoln Park Zoo and great local dining.
R02402,L0505,U0096,Average Airbnb experience. Clean and safe area in Lakeview. Nothing special but nothing bad either.
R02403,L0506,U0242,"Wonderful host, beautiful space in Seaport. Loved having Iron available. Will be back!"
R02404,L0506,U0242,Spacious and well-maintained. Walking distance to Copley and several great restaurants. Highly recommend for anyone visiting Boston.
R02405,L0506,U0242,Stayed here for a week and loved every minute. Seaport has so much character. Great coffee shops nearby.
R02406,L0506,U0242,Loved this place! The neighborhood (Seaport) was vibrant and walkable. Iron made the stay so comfortable.
R02407,L0506,U0242,Decent stay overall. Seaport is a great area but the listing could use some updating. Still decent value.
R02408,L0506,U0242,Amazing stay! We could walk to New England Aquarium in under 15 minutes. The apartment had everything we needed.
R02409,L0506,U0242,Fantastic place for a group getaway. The Iron was a highlight and the neighborhood felt very safe.
R02410,L0507,U0122,Location is convenient but the apartment felt a bit dated. Beacon Hill has great restaurants though which made up for it.
R02411,L0507,U0060,Nice host and good communication. The space itself was okay but not extraordinary for the price in Boston.
R02412,L0507,U0122,One of the best Airbnbs we have stayed at. The location near Haymarket made getting around so easy.
R02413,L0507,U0043,"Wonderful host, beautiful space in Beacon Hill. Loved having TV available. Will be back!"
R02414,L0508,U0155,"Noisy, cramped, and overpriced. I expected much better based on the reviews. Would not book again."
R02415,L0508,U0155,Fantastic place for a group getaway. The Crib was a highlight and the neighborhood felt very safe.
R02416,L0508,U0155,The Crib was great but the bathroom could use some work. Neighborhood is lively which is a plus and a minus.
R02417,L0508,U0129,Couldn't have asked for a better stay. The Crib was perfect and Rockefeller Center was right around the corner.
R02418,L0509,U0239,Couldn't have asked for a better stay. The Workspace was perfect and Empire State Building was right around the corner.
R02419,L0509,U0239,Beautiful apartment in a great part of New York. The host thought of everything. Five stars all around.
R02420,L0510,U0055,Super cozy place with all the amenities you could want. Astoria is such a fun area to explore.
R02421,L0510,U0055,The space was immaculate and the location is unbeatable. Easy access to Statue of Liberty Ferry and great local dining.
R02422,L0510,U0055,Spacious and well-maintained. Walking distance to Columbus Circle and several great restaurants. Highly recommend for anyone visiting New York.
R02423,L0510,U0055,Amazing stay! We could walk to Statue of Liberty Ferry in under 15 minutes. The apartment had everything we needed.
R02424,L0511,U0049,"Wonderful host, beautiful space in Haight-Ashbury. Loved having Iron available. Will be back!"
R02425,L0511,U0091,"Wonderful host, beautiful space in Haight-Ashbury. Loved having Iron available. Will be back!"
R02426,L0511,U0143,Loved this place! The neighborhood (Haight-Ashbury) was vibrant and walkable. Iron made the stay so comfortable.
R02427,L0511,U0242,Fantastic place for a business getaway. The Iron was a highlight and the neighborhood felt very safe.
R02428,L0512,U0241,Amazing stay! We could walk to Art Institute of Chicago in under 15 minutes. The apartment had everything we needed.
R02429,L0512,U0093,This was our second time booking this place and it was just as great. Love the Lincoln Park area.
R02430,L0512,U0003,Fantastic place for a business getaway. The Coffee maker was a highlight and the neighborhood felt very safe.
R02431,L0512,U0070,Location is convenient but the apartment felt a bit dated. Lincoln Park has great restaurants though which made up for it.
R02432,L0512,U0198,Had issues with cleanliness. Found the kitchen poorly stocked and the Coffee maker was not working properly.
R02433,L0512,U0087,Super cozy place with all the amenities you could want. Lincoln Park is such a fun area to explore.
R02434,L0513,U0235,Spacious and well-maintained. Walking distance to Chicago L (Red) and several great restaurants. Highly recommend for anyone visiting Chicago.
R02435,L0513,U0235,Amazing stay! We could walk to Chicago Riverwalk in under 15 minutes. The apartment had everything we needed.
R02436,L0513,U0235,Super cozy place with all the amenities you could want. Wicker Park is such a fun area to explore.
R02437,L0513,U0083,Perfect for our family trip. Close to Chicago Riverwalk and the host was incredibly responsive. Highly recommend.
R02438,L0514,U0066,Perfect for our business trip. Close to Ferry Building and the host was incredibly responsive. Highly recommend.
R02439,L0514,U0077,Super cozy place with all the amenities you could want. Nob Hill is such a fun area to explore.
R02440,L0514,U0219,The neighborhood (Nob Hill) did not feel safe at night. Would not recommend for families.
R02441,L0514,U0223,Perfect for our business trip. Close to Ferry Building and the host was incredibly responsive. Highly recommend.
R02442,L0515,U0131,Super cozy place with all the amenities you could want. Wicker Park is such a fun area to explore.
R02443,L0515,U0131,Solid place to stay for the price. Getting to Chicago Riverwalk took longer than expected but otherwise no complaints.
R02444,L0515,U0001,Stayed here for a week and loved every minute. Wicker Park has so much character. Great coffee shops nearby.
R02445,L0516,U0055,Fantastic place for a group getaway. The Pool was a highlight and the neighborhood felt very safe.
R02446,L0516,U0055,Pretty good overall. Close to Union Square which was essential. Would have liked more kitchen supplies.
R02447,L0516,U0055,Super cozy place with all the amenities you could want. Lower East Side is such a fun area to explore.
R02448,L0516,U0055,Perfect for our group trip. Close to Central Park and the host was incredibly responsive. Highly recommend.
R02449,L0516,U0055,Beautiful apartment in a great part of New York. The host thought of everything. Five stars all around.
R02450,L0516,U0055,Fine for a short stay. The Pool worked well but the street noise at night was noticeable.
R02451,L0516,U0055,Spacious and well-maintained. Walking distance to Union Square and several great restaurants. Highly recommend for anyone visiting New York.
R02452,L0517,U0135,Fantastic place for a romantic getaway. The Carbon monoxide alarm was a highlight and the neighborhood felt very safe.
R02453,L0517,U0169,Disappointing stay. The listing photos made it look much bigger than it actually is. Far from Museum of Modern Art.
R02454,L0517,U0130,Spacious and well-maintained. Walking distance to Columbus Circle and several great restaurants. Highly recommend for anyone visiting New York.
R02455,L0517,U0181,Pretty good overall. Close to Columbus Circle which was essential. Would have liked more kitchen supplies.
R02456,L0518,U0009,Loved this place! The neighborhood (Beacon Hill) was vibrant and walkable. Washer made the stay so comfortable.
R02457,L0518,U0153,Fine for a short stay. The Washer worked well but the street noise at night was noticeable.
R02458,L0519,U0090,"Exactly as described. Clean, spacious, and the Dryer was a nice touch. Great value for Boston."
R02459,L0519,U0176,"Exactly as described. Clean, spacious, and the Dryer was a nice touch. Great value for Boston."
R02460,L0519,U0009,"Exactly as described. Clean, spacious, and the Dryer was a nice touch. Great value for Boston."
R02461,L0519,U0090,Spacious and well-maintained. Walking distance to Kenmore and several great restaurants. Highly recommend for anyone visiting Boston.
R02462,L0520,U0145,One of the best Airbnbs we have stayed at. The location near Castro Muni made getting around so easy.
R02463,L0520,U0160,Disappointing stay. The listing photos made it look much bigger than it actually is. Far from Alcatraz Island Ferry.
R02464,L0520,U0160,The place was clean and functional. Not as close to Alcatraz Island Ferry as I expected but transit was accessible.
R02465,L0520,U0145,The neighborhood (Pacific Heights) did not feel safe at night. Would not recommend for families.
R02466,L0520,U0160,Not worth the price for San Francisco. The Gym access was broken and it took days to get a response from the host.
R02467,L0521,U0027,"Exactly as described. Clean, spacious, and the Dishwasher was a nice touch. Great value for Boston."
R02468,L0521,U0027,Loved this place! The neighborhood (Back Bay) was vibrant and walkable. Dishwasher made the stay so comfortable.
R02469,L0521,U0063,Amazing stay! We could walk to Harvard Yard in under 15 minutes. The apartment had everything we needed.
R02470,L0521,U0063,Average Airbnb experience. Clean and safe area in Back Bay. Nothing special but nothing bad either.
R02471,L0521,U0027,One of the best Airbnbs we have stayed at. The location near Harvard made getting around so easy.
R02472,L0521,U0063,One of the best Airbnbs we have stayed at. The location near Harvard made getting around so easy.
R02473,L0522,U0048,"Great location, just 22 minutes from Haymarket. The Carbon monoxide alarm was a huge plus. Would definitely stay here again!"
R02474,L0522,U0048,Spacious and well-maintained. Walking distance to Haymarket and several great restaurants. Highly recommend for anyone visiting Boston.
R02475,L0522,U0048,Nice host and good communication. The space itself was okay but not extraordinary for the price in Boston.
R02476,L0522,U0048,Beautiful apartment in a great part of Boston. The host thought of everything. Five stars all around.
R02477,L0523,U0168,The place was clean and functional. Not as close to Harvard Yard as I expected but transit was accessible.
R02478,L0523,U0041,Not worth the price for Boston. The Workspace was broken and it took days to get a response from the host.
R02479,L0523,U0041,One of the best Airbnbs we have stayed at. The location near Haymarket made getting around so easy.
R02480,L0524,U0124,"Wonderful host, beautiful space in Sunset District. Loved having Hot tub available. Will be back!"
R02481,L0524,U0124,The listing description was misleading. Said walking distance to Lombard Street but it was over 30 minutes on foot.
R02482,L0524,U0124,This was our second time booking this place and it was just as great. Love the Sunset District area.
R02483,L0524,U0124,Beautiful apartment in a great part of San Francisco. The host thought of everything. Five stars all around.
R02484,L0524,U0124,The place was clean and functional. Not as close to Lombard Street as I expected but transit was accessible.
R02485,L0525,U0055,Couldn't have asked for a better stay. The Patio was perfect and Everglades Day Trip was right around the corner.
R02486,L0525,U0196,Loved this place! The neighborhood (Little Havana) was vibrant and walkable. Patio made the stay so comfortable.
R02487,L0525,U0208,Stayed here for a week and loved every minute. Little Havana has so much character. Great coffee shops nearby.
R02488,L0525,U0030,Perfect for our romantic trip. Close to Everglades Day Trip and the host was incredibly responsive. Highly recommend.
R02489,L0526,U0208,"Exactly as described. Clean, spacious, and the Gym access was a nice touch. Great value for New York."
R02490,L0526,U0208,Super cozy place with all the amenities you could want. Park Slope is such a fun area to explore.
R02491,L0526,U0208,The neighborhood (Park Slope) did not feel safe at night. Would not recommend for families.
R02492,L0526,U0208,"Great location, just 5 minutes from Atlantic Ave-Barclays. The Gym access was a huge plus. Would definitely stay here again!"
R02493,L0527,U0103,Solid place to stay for the price. Getting to Jungle Island took longer than expected but otherwise no complaints.
R02494,L0527,U0187,"Great location, just 14 minutes from Wynwood Trolley Stop. The Free parking was a huge plus. Would definitely stay here again!"
R02495,L0527,U0138,Perfect for our leisure trip. Close to Jungle Island and the host was incredibly responsive. Highly recommend.
R02496,L0527,U0232,The listing description was misleading. Said walking distance to Jungle Island but it was over 30 minutes on foot.
R02497,L0528,U0079,Couldn't have asked for a better stay. The Hair dryer was perfect and Palace of Fine Arts was right around the corner.
R02498,L0528,U0123,Perfect for our family trip. Close to Palace of Fine Arts and the host was incredibly responsive. Highly recommend.
R02499,L0528,U0123,Loved this place! The neighborhood (Marina District) was vibrant and walkable. Hair dryer made the stay so comfortable.
R02500,L0528,U0079,Too far from public transit. The walk to Balboa Park BART was much longer than the listing claimed.
R02501,L0528,U0123,Beautiful apartment in a great part of San Francisco. The host thought of everything. Five stars all around.
R02502,L0528,U0123,Perfect for our family trip. Close to Palace of Fine Arts and the host was incredibly responsive. Highly recommend.
R02503,L0528,U0123,Loved this place! The neighborhood (Marina District) was vibrant and walkable. Hair dryer made the stay so comfortable.
R02504,L0529,U0205,"Noisy, cramped, and overpriced. I expected much better based on the reviews. Would not book again."
R02505,L0529,U0056,Location is convenient but the apartment felt a bit dated. Pilsen has great restaurants though which made up for it.
R02506,L0529,U0205,Loved this place! The neighborhood (Pilsen) was vibrant and walkable. Pet friendly made the stay so comfortable.
R02507,L0529,U0056,Location is convenient but the apartment felt a bit dated. Pilsen has great restaurants though which made up for it.
R02508,L0529,U0228,Good location near Chicago L (Red) but the apartment was smaller than expected. The Pet friendly was nice though.
R02509,L0530,U0103,Host was unresponsive when we had an issue with the lock. Took over 4 hours to resolve. Frustrating experience.
R02510,L0530,U0082,Beautiful apartment in a great part of Chicago. The host thought of everything. Five stars all around.
R02511,L0530,U0141,Fantastic place for a group getaway. The Carbon monoxide alarm was a highlight and the neighborhood felt very safe.
R02512,L0531,U0229,Stayed here for a week and loved every minute. Charlestown has so much character. Great coffee shops nearby.
R02513,L0531,U0229,Couldn't have asked for a better stay. The Smoke alarm was perfect and Boston Common was right around the corner.
R02514,L0531,U0175,"Great location, just 12 minutes from Park Street. The Smoke alarm was a huge plus. Would definitely stay here again!"
R02515,L0531,U0039,Super cozy place with all the amenities you could want. Charlestown is such a fun area to explore.
R02516,L0531,U0175,"Great location, just 12 minutes from Park Street. The Smoke alarm was a huge plus. Would definitely stay here again!"
R02517,L0532,U0075,Spacious and well-maintained. Walking distance to Charles/MGH and several great restaurants. Highly recommend for anyone visiting Boston.
R02518,L0532,U0189,Location is convenient but the apartment felt a bit dated. South End has great restaurants though which made up for it.
R02519,L0532,U0218,Good location near Charles/MGH but the apartment was smaller than expected. The Smoke alarm was nice though.
R02520,L0532,U0075,"Exactly as described. Clean, spacious, and the Smoke alarm was a nice touch. Great value for Boston."
R02521,L0533,U0006,Loved this place! The neighborhood (Hyde Park) was vibrant and walkable. Fire extinguisher made the stay so comfortable.
R02522,L0533,U0006,One of the best Airbnbs we have stayed at. The location near Addison L made getting around so easy.
R02523,L0533,U0004,Beautiful apartment in a great part of Chicago. The host thought of everything. Five stars all around.
R02524,L0533,U0127,Stayed here for a week and loved every minute. Hyde Park has so much character. Great coffee shops nearby.
R02525,L0533,U0112,"Great location, just 8 minutes from Addison L. The Fire extinguisher was a huge plus. Would definitely stay here again!"
R02526,L0534,U0059,Spacious and well-maintained. Walking distance to Brickell Metrorail and several great restaurants. Highly recommend for anyone visiting Miami.
R02527,L0534,U0020,One of the best Airbnbs we have stayed at. The location near Brickell Metrorail made getting around so easy.
R02528,L0534,U0202,One of the best Airbnbs we have stayed at. The location near Brickell Metrorail made getting around so easy.
R02529,L0534,U0140,The neighborhood (South Beach) did not feel safe at night. Would not recommend for families.
R02530,L0534,U0020,Loved this place! The neighborhood (South Beach) was vibrant and walkable. Fire extinguisher made the stay so comfortable.
R02531,L0534,U0140,Couldn't have asked for a better stay. The Fire extinguisher was perfect and Art Deco Historic District was right around the corner.
R02532,L0535,U0041,This was our second time booking this place and it was just as great. Love the Loop area.
R02533,L0535,U0143,The space was immaculate and the location is unbeatable. Easy access to Field Museum and great local dining.
R02534,L0536,U0122,"Wonderful host, beautiful space in Allston. Loved having Pool available. Will be back!"
R02535,L0536,U0122,Spacious and well-maintained. Walking distance to Downtown Crossing and several great restaurants. Highly recommend for anyone visiting Boston.
R02536,L0536,U0122,Loved this place! The neighborhood (Allston) was vibrant and walkable. Pool made the stay so comfortable.
R02537,L0536,U0122,Fantastic place for a romantic getaway. The Pool was a highlight and the neighborhood felt very safe.
R02538,L0536,U0122,Super cozy place with all the amenities you could want. Allston is such a fun area to explore.
R02539,L0536,U0122,Perfect for our romantic trip. Close to Boston Common and the host was incredibly responsive. Highly recommend.
R02540,L0536,U0122,Had issues with cleanliness. Found the kitchen poorly stocked and the Pool was not working properly.
R02541,L0537,U0164,Perfect for our romantic trip. Close to MIT Campus and the host was incredibly responsive. Highly recommend.
R02542,L0537,U0052,Spacious and well-maintained. Walking distance to Copley and several great restaurants. Highly recommend for anyone visiting Boston.
R02543,L0537,U0216,Perfect for our romantic trip. Close to MIT Campus and the host was incredibly responsive. Highly recommend.
R02544,L0537,U0164,Solid place to stay for the price. Getting to MIT Campus took longer than expected but otherwise no complaints.
R02545,L0537,U0164,Disappointing stay. The listing photos made it look much bigger than it actually is. Far from MIT Campus.
R02546,L0537,U0164,This was our second time booking this place and it was just as great. Love the Back Bay area.
R02547,L0538,U0033,"Exactly as described. Clean, spacious, and the Carbon monoxide alarm was a nice touch. Great value for Chicago."
R02548,L0538,U0033,The listing description was misleading. Said walking distance to Magnificent Mile but it was over 30 minutes on foot.
R02549,L0538,U0033,Spacious and well-maintained. Walking distance to Jackson L and several great restaurants. Highly recommend for anyone visiting Chicago.
R02550,L0538,U0033,Location is convenient but the apartment felt a bit dated. Pilsen has great restaurants though which made up for it.
R02551,L0539,U0127,This was our second time booking this place and it was just as great. Love the Cambridge area.
R02552,L0539,U0239,Average Airbnb experience. Clean and safe area in Cambridge. Nothing special but nothing bad either.
R02553,L0539,U0127,Fantastic place for a romantic getaway. The Pool was a highlight and the neighborhood felt very safe.
R02554,L0539,U0197,Spacious and well-maintained. Walking distance to North Station and several great restaurants. Highly recommend for anyone visiting Boston.
R02555,L0540,U0012,Couldn't have asked for a better stay. The Patio was perfect and South Beach was right around the corner.
R02556,L0540,U0012,Not worth the price for Miami. The Patio was broken and it took days to get a response from the host.
R02557,L0540,U0229,Pretty good overall. Close to Brickell Metrorail which was essential. Would have liked more kitchen supplies.
R02558,L0540,U0139,Loved this place! The neighborhood (Midtown) was vibrant and walkable. Patio made the stay so comfortable.
R02559,L0541,U0228,This was our second time booking this place and it was just as great. Love the Back Bay area.
R02560,L0541,U0041,Amazing stay! We could walk to Newbury Street in under 15 minutes. The apartment had everything we needed.
R02561,L0542,U0222,Host was unresponsive when we had an issue with the lock. Took over 4 hours to resolve. Frustrating experience.
R02562,L0542,U0116,Stayed here for a week and loved every minute. Wicker Park has so much character. Great coffee shops nearby.
R02563,L0542,U0222,Stayed here for a week and loved every minute. Wicker Park has so much character. Great coffee shops nearby.
R02564,L0542,U0238,"Noisy, cramped, and overpriced. I expected much better based on the reviews. Would not book again."
R02565,L0542,U0222,Good location near Belmont L but the apartment was smaller than expected. The Smoke alarm was nice though.
R02566,L0542,U0124,"Wonderful host, beautiful space in Wicker Park. Loved having Smoke alarm available. Will be back!"
R02567,L0542,U0238,Had issues with cleanliness. Found the kitchen poorly stocked and the Smoke alarm was not working properly.
R02568,L0542,U0238,The Smoke alarm was great but the bathroom could use some work. Neighborhood is lively which is a plus and a minus.
R02569,L0543,U0186,The space was immaculate and the location is unbeatable. Easy access to Art Deco Historic District and great local dining.
R02570,L0543,U0186,Host was unresponsive when we had an issue with the lock. Took over 4 hours to resolve. Frustrating experience.
R02571,L0544,U0010,Stayed here for a week and loved every minute. Design District has so much character. Great coffee shops nearby.
R02572,L0544,U0033,Spacious and well-maintained. Walking distance to Adrienne Arsht Metromover and several great restaurants. Highly recommend for anyone visiting Miami.
R02573,L0544,U0057,Couldn't have asked for a better stay. The Workspace was perfect and Little Havana Walk was right around the corner.
R02574,L0544,U0162,Pretty good overall. Close to Adrienne Arsht Metromover which was essential. Would have liked more kitchen supplies.
R02575,L0545,U0051,"Exactly as described. Clean, spacious, and the TV was a nice touch. Great value for New York."
